date,gross,person,shared,sas,description,cat,account,exclude_from_budget,sav_account_only,tag,area,comments
25/05/2020,-104.760,s,,,Aldi,Groceries,,,,,,
25/05/2020,-198.000,s,,,Rejsekort,Transportation,,,,,,
26/05/2020,-32.340,s,,,Spotify,Subscriptions,,,,,,
26/05/2020,-96.640,s,,,Aldi,Groceries,,,,,,
26/05/2020,-198.480,s,,,Café/restaurant 57,Café&restaurant,,,,,,
26/05/2020,-356.500,s,,,Savings,Savings,,,x,,,
29/05/2020,-5.100,s,,,Café/restaurant 79,Café&restaurant,,,,,,
29/05/2020,-384.880,s,,,Fotex,Groceries,,,,,,
30/05/2020,-164.000,s,,,Café/restaurant 285,Café&restaurant,,,,,,
30/05/2020,-186.000,s,,,Cloath/beauty store 46,Cloathing&Beauty,,,,,,
31/05/2020,14563.60235,s,,,Salary 9,Salary,,,,,,
01/06/2020,7592.400,s,,,SU,SU,,,,,,
01/06/2020,-416.000,s,,,Nordhavn,Rent,,,,,,
02/06/2020,-6.210,s,,,Fakta,Groceries,,,,,,
02/06/2020,-18.030,s,,,Aldi,Groceries,,,,,,
02/06/2020,-20.430,s,,,Fakta,Groceries,,,,,,
02/06/2020,-42.530,s,,,Netto,Groceries,,,,,,
02/06/2020,-60.560,s,,,Aldi,Groceries,,,,,,
02/06/2020,-68.060,s,,,Fakta,Groceries,,,,,,
02/06/2020,-175.230,s,,,Lebara,Subscriptions,,,,,,
03/06/2020,-2.980,s,,,Café/restaurant 207,Café&restaurant,,,,,,
03/06/2020,-10.800,s,,,Café/restaurant 390,Café&restaurant,,,,,,
03/06/2020,-34.020,s,,,Aldi,Groceries,,,,,,
03/06/2020,-53.460,s,,,Netflix,Subscriptions,,,,,,
03/06/2020,-71.820,s,,,Café/restaurant 233,Café&restaurant,,,,,,
04/06/2020,-2.560,s,,,Café/restaurant 352,Café&restaurant,,,,,,
04/06/2020,-97.390,s,,,LIDL,Groceries,,,,,,
05/06/2020,-65.000,s,,,Present,Present,,,,,,
07/06/2020,-94.250,s,,,Café/restaurant 347,Café&restaurant,,,,,,
08/06/2020,-6.800,s,,,Fakta,Groceries,,,,,,
08/06/2020,-39.000,s,,,Aldi,Groceries,,,,,,
08/06/2020,-111.510,s,,,Cloath/beauty store 181,Cloathing&Beauty,,,,,,
08/06/2020,-113.460,s,,,Café/restaurant 121,Café&restaurant,,,,,,
08/06/2020,-218.010,s,,,Cloath/beauty store 424,Cloathing&Beauty,,,,,,
08/06/2020,-271.700,s,,,Irma,Groceries,,,,,,
08/06/2020,-342.600,s,,,Dentist,Health,,,,,,
09/06/2020,-2.000,s,,,VOI scooter,Transportation,,,,,,
09/06/2020,-31.350,s,,,Cloath/beauty store 401,Cloathing&Beauty,,,,,,
09/06/2020,-58.850,s,,,Bar 72,Bar&cocktails,,,,,,
09/06/2020,-104.690,s,,,Café/restaurant 407,Café&restaurant,,,,,,
10/06/2020,-36.050,s,,,Cloath/beauty store 327,Cloathing&Beauty,,,,,,
10/06/2020,-115.720,s,,,Aldi,Groceries,,,,,,
10/06/2020,-173.700,s,,,Café/restaurant 22,Café&restaurant,,,,,,
10/06/2020,-327.080,s,,,Irma,Groceries,,,,,,
11/06/2020,-30.360,s,,,Bar 40,Bar&cocktails,,,,,,
11/06/2020,-32.050,s,,,Aldi,Groceries,,,,,,
11/06/2020,-270.000,s,,,Cloath/beauty store 422,Cloathing&Beauty,,,,,,
14/06/2020,-2124.000,s,,,Tasinge,Rent,,,x,,,
15/06/2020,-50.050,s,,,Aldi,Groceries,,,,,,
15/06/2020,-62.050,s,,,Fotex,Groceries,,,,,,
15/06/2020,-106.000,s,,,Bar 6,Bar&cocktails,,,,,,
15/06/2020,-120.750,s,,,Bar 14,Bar&cocktails,,,,,,
15/06/2020,-236.160,s,,,Meny,Groceries,,,,,,
16/06/2020,54105.88075,s,,,Salary 5,Salary,,x,,,,
16/06/2020,-38.000,s,,,Rejsekort,Transportation,,,,,,
16/06/2020,-48.630,s,,,Aldi,Groceries,,,,,,
16/06/2020,-112.730,s,,,apotek,Health,,,,,,
17/06/2020,-52.720,s,,,Fakta,Groceries,,,,,,
19/06/2020,-7.510,s,,,Café/restaurant 269,Café&restaurant,,,,,,
19/06/2020,-338.440,s,,,Fakta,Groceries,,,,,,
22/06/2020,-4.750,s,,,Fotex,Groceries,,,,,,
22/06/2020,-4.950,s,,,Bar 18,Bar&cocktails,,,,,,
22/06/2020,-5.600,s,,,VOI scooter,Transportation,,,,,,
22/06/2020,-21.540,s,,,Aldi,Groceries,,,,,,
22/06/2020,-57.200,s,,,Bar 10,Bar&cocktails,,,,,,
22/06/2020,-59.350,s,,,Aldi,Groceries,,,,,,
22/06/2020,-109.200,s,,,Bar 131,Bar&cocktails,,,,,,
22/06/2020,-165.600,s,,,Bar 97,Bar&cocktails,,,,,,
22/06/2020,-332.860,s,,,Café/restaurant 329,Café&restaurant,,,,,,
22/06/2020,-744.240,s,,,Fotex,Groceries,,,,,,
22/06/2020,-2505.600,s,,,Skat,SKAT,,,,,,
23/06/2020,-6.860,s,,,Spotify,Subscriptions,,,,,,
23/06/2020,-114.400,s,,,DriveNOW,Car,,,,,,
24/06/2020,-11.200,s,,,Netto,Groceries,,,,,,
24/06/2020,-28.740,s,,,Fakta,Groceries,,,,,,
24/06/2020,-80.900,s,,,Netto,Groceries,,,,,,
26/06/2020,-6.210,s,,,Café/restaurant 313,Café&restaurant,,,,,,
26/06/2020,-54.400,s,,,Café/restaurant 50,Café&restaurant,,,,,,
29/06/2020,-7.130,s,,,Cloath/beauty store 189,Cloathing&Beauty,,,,,,
29/06/2020,-14.030,s,,,Fakta,Groceries,,,,,,
29/06/2020,-27.010,s,,,Fotex,Groceries,,,,,,
29/06/2020,-42.500,s,,,Fotex,Groceries,,,,,,
29/06/2020,-47.860,s,,,Netto,Groceries,,,,,,
30/06/2020,16075.88801,s,,,Salary 9,Salary,,,,,,
30/06/2020,-54.900,s,,,Café/restaurant 379,Café&restaurant,,,,,,
30/06/2020,-98.000,s,,,Rejsekort,Transportation,,,,,,
30/06/2020,-146.160,s,,,Irma,Groceries,,,,,,
01/07/2020,1177.200,s,,,SU,SU,,,,,,
01/07/2020,-134.640,s,,,Lebara,Subscriptions,,,,,,
01/07/2020,-8100.000,s,,,Tasinge,Rent,,,,,,
06/07/2020,-94.630,s,,,Netto,Groceries,,,,,,
06/07/2020,-186.920,s,,,Fotex,Groceries,,,,,,
06/07/2020,-192.000,s,,,Bar 46,Bar&cocktails,,,,,,
06/07/2020,-675.060,s,,,Norway flight,Flights,,,,Tag 30,,
07/07/2020,-35.000,s,,,Rejsekort,Transportation,,,,,,
09/07/2020,-199.310,s,,,Fakta,Groceries,,,,,,
10/07/2020,-80.140,s,,,Cloath/beauty store 148,Cloathing&Beauty,,,,,,
10/07/2020,-86.000,s,,,Bar 82,Bar&cocktails,,,,,,
10/07/2020,-120.840,s,,,Bar 27,Bar&cocktails,,,,,,
10/07/2020,-147.200,s,,,Cloath/beauty store 338,Cloathing&Beauty,,,,,,
10/07/2020,-163.530,s,,,Café/restaurant 51,Café&restaurant,,,,,,
10/07/2020,-420.000,s,,,Cloath/beauty store 102,Cloathing&Beauty,,,,,,
12/07/2020,-32.000,s,,,Rejsekort,Transportation,,,,,,
12/07/2020,-43.750,s,,,Café/restaurant 162,Café&restaurant,,,,,,
12/07/2020,-241.780,s,,,Café/restaurant 320,Café&restaurant,,,,,,
13/07/2020,-24.980,s,,,VOI scooter,Transportation,,,,,,
13/07/2020,-61.380,s,,,Fakta,Groceries,,,,,,
13/07/2020,-120.250,s,,,Café/restaurant 377,Café&restaurant,,,,,,
14/07/2020,-1.890,s,,,Fotex,Groceries,,,,Tag 30,,
14/07/2020,-73.000,s,,,Café/restaurant 253,Café&restaurant,,,,,,
15/07/2020,-35.860,s,,,VOI scooter,Transportation,,,,,,
15/07/2020,-67.710,s,,,Café/restaurant 237,Café&restaurant,,,,,,
16/07/2020,-54.050,s,,,Irma,Groceries,,,,,,
16/07/2020,-75.400,s,,,Café/restaurant 423,Café&restaurant,,,,,,
16/07/2020,-205.790,s,,,Fakta,Groceries,,,,,,
18/07/2020,-4.550,s,,,toll,Transportation,,,,Tag 30,,
18/07/2020,-33.720,s,,,Fuel,Car,,,,Tag 30,,
19/07/2020,-343.160,s,,,Bessengen parking+boat,Car,,,,Tag 30,,
20/07/2020,-54.710,s,,,Fotex,Groceries,,,,Tag 30,,
20/07/2020,-77.430,s,,,Ferry,Transportation,,,,Tag 30,,
20/07/2020,-166.390,s,,,Café/restaurant 275,Café&restaurant,,,,Tag 30,,
21/07/2020,-67.930,s,,,Ferry,Transportation,,,,Tag 30,,
21/07/2020,-95.550,s,,,Spotify,Subscriptions,,,,,,
22/07/2020,-67.280,s,,,Toll,Transportation,,,,Tag 30,,
22/07/2020,-70.300,s,,,Ferry,Transportation,,,,Tag 30,,
22/07/2020,-79.000,s,,,Ferry,Transportation,,,,Tag 30,,
23/07/2020,-15.900,s,,,fakta,Groceries,,,,Tag 30,,
23/07/2020,-50.440,s,,,fakta,Groceries,,,,Tag 30,,
23/07/2020,-101.940,s,,,Fuel,Car,,,,Tag 30,,
23/07/2020,-153.430,s,,,coop,Groceries,,,,Tag 30,,
24/07/2020,-5.950,s,,,Fuel,Car,,,,Tag 30,,
24/07/2020,-13.990,s,,,fakta,Groceries,,,,Tag 30,,
24/07/2020,-23.780,s,,,fakta,Groceries,,,,Tag 30,,
25/07/2020,-142.800,s,,,Ferry,Transportation,,,,Tag 30,,
26/07/2020,-27.230,s,,,toll,Transportation,,,,Tag 30,,
26/07/2020,-46.020,s,,,Parking,Car,,,,Tag 30,,
26/07/2020,-47.580,s,,,fakta,Groceries,,,,Tag 30,,
26/07/2020,-76.530,s,,,Fuel,Car,,,,Tag 30,,
26/07/2020,-95.130,s,,,Ferry,Transportation,,,,Tag 30,,
26/07/2020,-123.980,s,,,toll,Transportation,,,,Tag 30,,
26/07/2020,-135.040,s,,,fakta,Groceries,,,,Tag 30,,
27/07/2020,-0.980,s,,,fakta,Groceries,,,,Tag 30,,
27/07/2020,-2.750,s,,,toll,Transportation,,,,Tag 30,,
27/07/2020,-5.230,s,,,fakta,Groceries,,,,Tag 30,,
27/07/2020,-114.010,s,,,Ferry,Transportation,,,,Tag 30,,
27/07/2020,-197.100,s,,,Fuel,Car,,,,Tag 30,,
28/07/2020,-4.290,s,,,Bar 114,Bar&cocktails,,,,Tag 30,,
28/07/2020,-12.680,s,,,Café/restaurant 296,Café&restaurant,,,,Tag 30,,
28/07/2020,-17.770,s,,,Café/restaurant 152,Café&restaurant,,,,Tag 30,,
28/07/2020,-30.830,s,,,Café/restaurant 59,Café&restaurant,,,,Tag 30,,
28/07/2020,-61.430,s,,,Bar 25,Bar&cocktails,,,,Tag 30,,
28/07/2020,-75.270,s,,,Hostel Bergen,Hotels,,,,Tag 30,,
28/07/2020,-76.920,s,,,trolltunga parkiing,Transportation,,,,Tag 30,,
28/07/2020,-97.850,s,,,Autostrada,Transportation,,,,Tag 30,,
28/07/2020,-394.600,s,,,Café/restaurant 291,Café&restaurant,,,,Tag 30,,
29/07/2020,-7.540,s,,,Cloath/beauty store 249,Cloathing&Beauty,,,,Tag 30,,
29/07/2020,-10.550,s,,,Café/restaurant 471,Café&restaurant,,,,Tag 30,,
29/07/2020,-39.480,s,,,Café/restaurant 466,Café&restaurant,,,,Tag 30,,
29/07/2020,-46.460,s,,,Fuel,Car,,,,Tag 30,,
29/07/2020,-64.040,s,,,Café/restaurant 421,Café&restaurant,,,,Tag 30,,
29/07/2020,-6081.640,s,,,Car Rental,Car,,,,Tag 30,,
30/07/2020,-50.090,s,,,Netto,Groceries,,,,,,
30/07/2020,-110.000,s,,,Rejsekort,Transportation,,,,,,
30/07/2020,-129.200,s,,,Aldi,Groceries,,,,,,
30/07/2020,-155.310,s,,,Fakta,Groceries,,,,,,
31/07/2020,17711.9712,s,,,Salary 9,Salary,,,,,,
01/08/2020,8221.650,s,,,SU,SU,,,,,,
01/08/2020,-3645.000,s,,,Tasinge,Rent,,,,,,
03/08/2020,-42.560,s,,,Café/restaurant 417,Café&restaurant,,,,,,
03/08/2020,-66.750,s,,,Café/restaurant 9,Café&restaurant,,,,,,
03/08/2020,-73.150,s,,,Café/restaurant 395,Café&restaurant,,,,,,
03/08/2020,-182.160,s,,,Lebara,Subscriptions,,,,,,
03/08/2020,-199.500,s,,,Bar 36,Bar&cocktails,,,,,,
03/08/2020,-489.280,s,,,FitnessWorld,Subscriptions,,,,,,
03/08/2020,-548.800,s,,,Bar 96,Bar&cocktails,,,,,,
03/08/2020,-1131.450,s,,,IKEA,Furniture&home,,,,,,
05/08/2020,-6.500,s,,,Café/restaurant 236,Café&restaurant,,,,,,
05/08/2020,-21.120,s,,,Café/restaurant 398,Café&restaurant,,,,,,
05/08/2020,-34.540,s,,,Fotex,Groceries,,,,,,
05/08/2020,-71.070,s,,,Netto,Groceries,,,,,,
05/08/2020,-1259.060,s,,,SAS,Flights,,,,,,
06/08/2020,-4.600,s,,,Bar 121,Bar&cocktails,,,,,,
06/08/2020,-13.180,s,,,Fakta,Groceries,,,,,,
06/08/2020,-41.650,s,,,Bar 116,Bar&cocktails,,,,,,
07/08/2020,-21.640,s,,,Bar 115,Bar&cocktails,,,,,,
07/08/2020,-1512.510,s,,,Rynair,Flights,,,,,,
08/08/2020,-75.660,s,,,Aldi,Groceries,,,,,,
10/08/2020,-28.390,s,,,Fakta,Groceries,,,,,,
10/08/2020,-33.600,s,,,Café/restaurant 386,Café&restaurant,,,,,,
10/08/2020,-79.740,s,,,Fotex,Groceries,,,,,,
10/08/2020,-135.000,s,,,Rejsekort,Transportation,,,,,,
11/08/2020,-6.050,s,,,LIDL,Groceries,,,,,,
11/08/2020,-13.840,s,,,Fotex,Groceries,,,,,,
11/08/2020,-36.050,s,,,Netto,Groceries,,,,,,
11/08/2020,-36.120,s,,,Bar 50,Bar&cocktails,,,,,,
11/08/2020,-42.240,s,,,Café/restaurant 121,Café&restaurant,,,,,,
11/08/2020,-45.900,s,,,Café/restaurant 325,Café&restaurant,,,,,,
11/08/2020,-50.000,s,,,Bar 59,Bar&cocktails,,,,,,
11/08/2020,-56.100,s,,,Café/restaurant 131,Café&restaurant,,,,,,
11/08/2020,-75.400,s,,,Café/restaurant 238,Café&restaurant,,,,,,
11/08/2020,-93.600,s,,,Fotex,Groceries,,,,,,
11/08/2020,-116.960,s,,,Fakta,Groceries,,,,,,
11/08/2020,-206.700,s,,,Café/restaurant 56,Café&restaurant,,,,,,
11/08/2020,-210.210,s,,,Bar 123,Bar&cocktails,,,,,,
12/08/2020,-5.080,s,,,Fakta,Groceries,,,,,,
14/08/2020,-67.600,s,,,Café/restaurant 360,Café&restaurant,,,,,,
14/08/2020,-80.300,s,,,Café/restaurant 291,Café&restaurant,,,,,,
14/08/2020,-113.100,s,,,Fakta,Groceries,,,,,,
14/08/2020,-123.840,s,,,Bar 62,Bar&cocktails,,,,,,
18/08/2020,-44.850,s,,,Café/restaurant 185,Café&restaurant,,,,,,
18/08/2020,-63.050,s,,,Café/restaurant 11,Café&restaurant,,,,,,
18/08/2020,-96.580,s,,,Fotex,Groceries,,,,,,
21/08/2020,22216.49338,s,,,Salary 9,Salary,,,,,,
21/08/2020,-29.890,s,,,Spotify,Subscriptions,,,,,,
21/08/2020,-43.110,s,,,Aldi,Groceries,,,,,,
21/08/2020,-57.110,s,,,Bar 116,Bar&cocktails,,,,,,
21/08/2020,-68.950,s,,,Café/restaurant 283,Café&restaurant,,,,,,
21/08/2020,-80.600,s,,,Café/restaurant 340,Café&restaurant,,,,,,
21/08/2020,-114.000,s,,,Rejsekort,Transportation,,,,,,
21/08/2020,-125.730,s,,,Bar 142,Bar&cocktails,,,,,,
21/08/2020,-399.530,s,,,Fakta,Groceries,,,,,,
21/08/2020,-465.310,s,,,DSB Card,Transportation,,,,,,
24/08/2020,-30.120,s,,,Aruba,Subscriptions,,,,,,
24/08/2020,1097.179776,s,,,Salary 7,Salary,,x,,,,
29/08/2020,-72.450,s,,,Bar 125,Bar&cocktails,,,,,,
29/08/2020,-546.000,s,,,Café/restaurant 50,Café&restaurant,,,,,,
30/08/2020,135.900,s,,,Mobilepay,Mobilepay,,,,,,
30/08/2020,57.680,s,,,Café/restaurant 385,Café&restaurant,,,,,,
31/08/2020,-60.030,s,,,Café/restaurant 195,Café&restaurant,,,,,,
31/08/2020,-107.500,s,,,Café/restaurant 131,Café&restaurant,,,,,,
01/09/2020,185.800,s,,,Boligstotte,Authorities,,,,,,
01/09/2020,-31.200,s,,,Bar 14,Bar&cocktails,,,,,,
01/09/2020,-55.440,s,,,Lebara,Subscriptions,,,,,,
01/09/2020,-211.790,s,,,Fakta,Groceries,,,,,,
01/09/2020,-355.840,s,,,FitnessWorld,Subscriptions,,,,,,
01/09/2020,-5535.000,s,,,Tasinge,Rent,,,,,,
02/09/2020,-2.780,s,,,Aldi,Groceries,,,,,,
02/09/2020,-20.290,s,,,Fotex,Groceries,,,,,,
02/09/2020,1663.093555,s,,,Salary 7,Salary,,x,,,,
03/09/2020,-10.560,s,,,Café/restaurant 420,Café&restaurant,,,,,,
03/09/2020,-59.190,s,,,Fakta,Groceries,,,,,,
04/09/2020,-69.500,s,,,Café/restaurant 352,Café&restaurant,,,,,,
04/09/2020,-97.000,s,,,Bar 30,Bar&cocktails,,,,,,
04/09/2020,-1400.000,s,,,Savings,Savings,,,x,,,
07/09/2020,-49.000,s,,,Fakta,Groceries,,,,,,
07/09/2020,-234.720,s,,,Cinema - TENET,Entertainment,,,,,,
08/09/2020,-8.620,s,,,Fakta,Groceries,,,,,,
08/09/2020,-11.000,s,,,Café/restaurant 342,Café&restaurant,,,,,,
08/09/2020,-13.200,s,,,Bar 33,Bar&cocktails,,,,,,
08/09/2020,-49.950,s,,,netto,Groceries,,,,,,
10/09/2020,-1.750,s,,,Café/restaurant 322,Café&restaurant,,,,,,
10/09/2020,-13.780,s,,,Fakta,Groceries,,,,,,
11/09/2020,-28.560,s,,,Café/restaurant 22,Café&restaurant,,,,,,
11/09/2020,-161.160,s,,,fotex,Groceries,,,,,,
15/09/2020,-19.240,s,,,Fakta,Groceries,,,,,,
15/09/2020,-21.800,s,,,Glyptotet,Entertainment,,,,,,
15/09/2020,-62.370,s,,,Café/restaurant 246,Café&restaurant,,,,,,
15/09/2020,-99.000,s,,,Bar 13,Bar&cocktails,,,,,,
15/09/2020,-198.430,s,,,Fakta,Groceries,,,,,,
15/09/2020,-385.110,s,,,fotex,Groceries,,,,,,
16/09/2020,-20.680,s,,,Fakta,Groceries,,,,,,
16/09/2020,-43.730,s,,,Aldi,Groceries,,,,,,
17/09/2020,-21.680,s,,,netto,Groceries,,,,,,
21/09/2020,-6.930,s,,,Aldi,Groceries,,,,,,
21/09/2020,-108.000,s,,,Rejsekort,Transportation,,,,,,
21/09/2020,-124.000,s,,,Flight to MUC,Flights,,,,,,
22/09/2020,-26.000,s,,,Fakta,Groceries,,,,,,
22/09/2020,-92.610,s,,,Spotify,Subscriptions,,,,,,
22/09/2020,-107.660,s,,,Netto,Groceries,,,,,,
24/09/2020,-1.600,s,,,Café/restaurant 204,Café&restaurant,,,,,,
24/09/2020,-12.610,s,,,VOI scooter,Transportation,,,,,,
24/09/2020,-264.490,s,,,DSB Card,Transportation,,,,,,
25/09/2020,-11.750,s,,,Netto,Groceries,,,,,,
25/09/2020,-100.430,s,,,Café/restaurant 200,Café&restaurant,,,,,,
28/09/2020,-93.740,s,,,Café/restaurant 409,Café&restaurant,,,,,,
28/09/2020,-327.070,s,,,Functional treatment,Health,,,,,,
29/09/2020,-1.800,s,,,Café/restaurant 116,Café&restaurant,,,,,,
29/09/2020,-5.250,s,,,Café/restaurant 455,Café&restaurant,,,,,,
29/09/2020,-11.050,s,,,Aldi,Groceries,,,,,,
29/09/2020,-84.560,s,,,Irma,Groceries,,,,,,
29/09/2020,-85.680,s,,,VOI scooter,Transportation,,,,,,
29/09/2020,-86.400,s,,,Café/restaurant 304,Café&restaurant,,,,,,
29/09/2020,-108.500,s,,,Netto,Groceries,,,,,,
29/09/2020,-295.500,s,,,Beta boulders,Sport,,,,,,
30/09/2020,8642.277706,s,,,Salary 9,Salary,,,,,,
30/09/2020,-2.640,s,,,Café/restaurant 347,Café&restaurant,,,,,,
30/09/2020,-16.120,s,,,VOI scooter,Transportation,,,,,,
30/09/2020,-38.000,s,,,Cloath/beauty store 38,Cloathing&Beauty,,,,,,
30/09/2020,-41.570,s,,,VOI scooter,Transportation,,,,,,
01/10/2020,5445.640,s,,,SU,SU,,,,,,
01/10/2020,-99.000,s,,,Lebara,Subscriptions,,,,,,
01/10/2020,-166.800,s,,,FitnessWorld,Subscriptions,,,,,,
01/10/2020,-1755.000,s,,,Tasinge,Rent,,,,,,
05/10/2020,-1.970,s,,,netto,Groceries,,,,,,
05/10/2020,-2.700,s,,,Aldi,Groceries,,,,,,
05/10/2020,-73.000,s,,,Cloath/beauty store 428,Cloathing&Beauty,,,,,,
05/10/2020,-83.050,s,,,fotex,Groceries,,,,,,
05/10/2020,-129.800,s,,,Irma,Groceries,,,,,,
05/10/2020,-150.000,s,,,Savings,Savings,,,x,,,
05/10/2020,-179.550,s,,,Café/restaurant 384,Café&restaurant,,,,,,
06/10/2020,-16.860,s,,,netto,Groceries,,,,,,
06/10/2020,-23.050,s,,,VOI scooter,Transportation,,,,,,
06/10/2020,-55.350,s,,,Cloath/beauty store 435,Cloathing&Beauty,,,,,,
06/10/2020,-55.790,s,,,Aldi,Groceries,,,,,,
06/10/2020,-63.000,s,,,Café/restaurant 45,Café&restaurant,,,,,,
09/10/2020,-11.000,s,,,Rejsekort,Transportation,,,,,,
09/10/2020,-45.000,s,,,Functional treatment,Health,,,,,,
09/10/2020,-89.100,s,,,Coop365,Groceries,,,,,,
10/10/2020,-324.000,s,,,Café/restaurant 280,Café&restaurant,,,,,,
12/10/2020,-72.450,s,,,Youtube,Subscriptions,,,,,,
13/10/2020,-10.540,s,,,fotex,Groceries,,,,,,
13/10/2020,-106.000,s,,,Present,Present,,,,,,
13/10/2020,-138.380,s,,,Bar 55,Bar&cocktails,,,,,,
13/10/2020,-175.120,s,,,Coop365,Groceries,,,,,,
13/10/2020,-7156.850,s,,,Cloath/beauty store 402,Cloathing&Beauty,,,,,,
15/10/2020,-151.590,s,,,Aldi,Groceries,,,,,,
16/10/2020,-32.760,s,,,fotex,Groceries,,,,,,
16/10/2020,-49.400,s,,,Coop365,Groceries,,,,,,
16/10/2020,-312.520,s,,,Cloath/beauty store 188,Cloathing&Beauty,,,,,,
18/10/2020,-668.850,s,,,Café/restaurant 111,Café&restaurant,,,,,,
19/10/2020,-3.120,s,,,Café/restaurant 383,Café&restaurant,,,,,,
19/10/2020,-6.830,s,,,Coop365,Groceries,,,,,,
19/10/2020,-131.000,s,,,Functional treatment,Health,,,,,,
20/10/2020,-40.920,s,,,Coop365,Groceries,,,,,,
20/10/2020,-44.800,s,,,Café/restaurant 479,Café&restaurant,,,,,,
20/10/2020,-274.630,s,,,Meny,Groceries,,,,,,
21/10/2020,-130.950,s,,,Aldi,Groceries,,,,,,
21/10/2020,-184.000,s,,,fotex,Groceries,,,,,,
22/10/2020,-0.490,s,,,Spotify,Subscriptions,,,,,,
24/10/2020,-637.840,s,,,DSB Card,Transportation,,,,,,
26/10/2020,-52.080,s,,,Coop365,Groceries,,,,,,
27/10/2020,-162.110,s,,,Coop365,Groceries,,,,,,
27/10/2020,-192.930,s,,,Netto,Groceries,,,,,,
28/10/2020,-63.130,s,,,Bar 16,Bar&cocktails,,,,,,
29/10/2020,-15.550,s,,,VOI scooter,Transportation,,,,,,
29/10/2020,-101.940,s,,,Coop365,Groceries,,,,,,
29/10/2020,-249.750,s,,,Cinema - Druk,Entertainment,,,,,,
30/10/2020,17173.31616,s,,,Salary 9,Salary,,,,,,
01/11/2020,8546.800,s,,,SU,SU,,,,,,
01/11/2020,-391.980,s,,,FitnessWorld,Subscriptions,,,,,,
01/11/2020,-8370.000,s,,,Tasinge,Rent,,,,,,
02/11/2020,-4.330,s,,,Netto,Groceries,,,,,,
02/11/2020,-37.140,s,,,Coop365,Groceries,,,,,,
02/11/2020,-45.700,s,,,Meny,Groceries,,,,,,
02/11/2020,-152.000,s,,,Rejsekort,Transportation,,,,,,
02/11/2020,-190.260,s,,,Bar 15,Bar&cocktails,,,,,,
02/11/2020,-195.030,s,,,Lebara,Subscriptions,,,,,,
03/11/2020,-15.210,s,,,Aldi,Groceries,,,,,,
03/11/2020,-36.300,s,,,Café/restaurant 252,Café&restaurant,,,,,,
03/11/2020,-36.460,s,,,Coop365,Groceries,,,,,,
03/11/2020,-106.080,s,,,Café/restaurant 127,Café&restaurant,,,,,,
04/11/2020,-12.510,s,,,Café/restaurant 153,Café&restaurant,,,,,,
07/11/2020,-5873.390,s,,,Savings,Savings,,,x,,,
10/11/2020,-11.300,s,,,Aldi,Groceries,,,,,,
10/11/2020,-18.890,s,,,Netto,Groceries,,,,,,
10/11/2020,-27.300,s,,,Beta boulders,Sport,,,,,,
10/11/2020,-53.210,s,,,Coop365,Groceries,,,,,,
10/11/2020,-76.610,s,,,Cloath/beauty store 185,Cloathing&Beauty,,,,,,
10/11/2020,-100.050,s,,,Youtube,Subscriptions,,,,,,
10/11/2020,-184.060,s,,,fotex,Groceries,,,,,,
11/11/2020,-21.450,s,,,Aldi,Groceries,,,,,,
11/11/2020,-49.800,s,,,Coop365,Groceries,,,,,,
11/11/2020,-74.300,s,,,Netto,Groceries,,,,,,
12/11/2020,-13.350,s,,,Coop365,Groceries,,,,,,
13/11/2020,265.200,s,,,Café/restaurant 64,Café&restaurant,,,,,,
13/11/2020,-10.810,s,,,Coop365,Groceries,,,,,,
13/11/2020,-41.000,s,,,Rejsekort,Transportation,,,,,,
15/11/2020,-20.300,s,,,Bar 94,Bar&cocktails,,,,,,
16/11/2020,-102.000,s,,,Rejsekort,Transportation,,,,,,
16/11/2020,-104.500,s,,,fotex,Groceries,,,,,,
16/11/2020,-154.000,s,,,Functional treatment,Health,,,,,,
17/11/2020,-3.960,s,,,VOI scooter,Transportation,,,,,,
17/11/2020,-16.710,s,,,Netto,Groceries,,,,,,
17/11/2020,-63.350,s,,,Coop365,Groceries,,,,,,
17/11/2020,-90.250,s,,,Netto,Groceries,,,,,,
17/11/2020,-246.370,s,,,Cloath/beauty store 389,Cloathing&Beauty,,,,,,
18/11/2020,-23.490,s,,,VOI scooter,Transportation,,,,,,
18/11/2020,-31.490,s,,,Coop365,Groceries,,,,,,
19/11/2020,-24.750,s,,,Aldi,Groceries,,,,,,
19/11/2020,-35.560,s,,,Coop365,Groceries,,,,,,
19/11/2020,-88.650,s,,,Café/restaurant 211,Café&restaurant,,,,,,
20/11/2020,-2.700,s,,,Bar 137,Bar&cocktails,,,,,,
20/11/2020,-20.910,s,,,VOI scooter,Transportation,,,,,,
20/11/2020,-230.210,s,,,DSB Card,Transportation,,,,,,
20/11/2020,-392.000,s,,,Bar 25,Bar&cocktails,,,,,,
21/11/2020,-37.830,s,,,Coop365,Groceries,,,,,,
21/11/2020,-117.000,s,,,Bar 112,Bar&cocktails,,,,,,
23/11/2020,-5.660,s,,,Coop365,Groceries,,,,,,
24/11/2020,-22.650,s,,,Coop365,Groceries,,,,,,
24/11/2020,-38.850,s,,,Aldi,Groceries,,,,,,
24/11/2020,-68.600,s,,,Bar 55,Bar&cocktails,,,,,,
24/11/2020,-93.590,s,,,Spotify,Subscriptions,,,,,,
24/11/2020,-96.600,s,,,Beta boulders,Sport,,,,,,
24/11/2020,-100.100,s,,,Bar 107,Bar&cocktails,,,,,,
